NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
124225,Brackiella oedipodis,0.000111267,0.000111267,8.70E-05
124252,Nocardiopsis halotolerans,0.001258457,0.000741955,0.001493213
124798,Microbacterium phyllosphaerae,0.002231172,0.00191571,0.001691517
124919,Corynebacterium sp. ATCC 43833,0.001657662,0.000998742,0.00143038
125288,Ornithinimicrobium humiphilum,0.00817503,0.000809071,0.029939806
125602,Desulfococcus biacutus,0.000575218,0.000575218,0
125614,Thiothrix disciformis,0.003029739,0.00188703,0.004493943
125627,Thiothrix flexilis,0.00174587,0.001493305,0.001061466
126157,Psychrobacillus psychrodurans,0.003249236,0.00370384,0.002475704
126333,Desulfovibrio desulfuricans subsp. aestuarii,0.001414326,0.00097538,0.001031444
126385,Providencia alcalifaciens,0.050318061,0.00592207,0.177990092
126569,Paenibacillus glycanilyticus,0.036538467,0.00297725,0.113407811
126740,Thermotoga sp. RQ2,0.00380648,0.00380648,0
127886,Bacillus hemicellulosilyticus,0.002119136,0.001155575,0.002400379
128780,Stenotrophomonas acidaminiphila,0.047601256,0.00509632,0.108038737
128802,Albibacter methylovorans,0.023967414,0.002704655,0.102703556
128944,Aerococcus urinaehominis,0.003128408,0.00136686,0.005555947
129052,Catelliglobosispora koreensis,0.000644234,0.000699364,0.000413341
129921,Amycolatopsis keratiniphila,0.001383037,0.00148837,0.000853711
129958,Carboxydothermus hydrogenoformans,0.001573493,0.00101147,0.001387814
130049,Paenibacillus dendritiformis,0.002795707,0.00191186,0.002394066
131081,Corynebacterium capitovis,0.002356771,0.000857662,0.003965776
131110,Actinomyces radingae,0.249739684,0.00422075,1.757439214
131111,Actinomyces turicensis,0.062228843,0.01824,0.096734511
131112,Arcanobacterium phocae,0.026950499,0.00270944,0.164978238
131540,Thiomicrospira arctica,0.001312777,0.000754506,0.001642637
131568,Kineococcus radiotolerans,0.001815605,0.000759681,0.003644603
132132,Desulfomicrobium orale,0.002619698,0.002101895,0.002031646
132249,Nocardia veterana,0.00353292,0.00371371,0.002307219
132476,Pseudomonas kilonensis,0.009014509,0.00257792,0.032707137
132919,Rhodococcus jostii,0.006227578,0.00362789,0.016765709
132920,Exiguobacterium antarcticum,0.00706197,0.002644415,0.014391242
132925,Clostridium bowmanii,0.002336273,0.00153889,0.00277792
132932,Acetobacterium tundrae,0.00178509,0.00125683,0.00144699
133189,Bdellovibrio sp. W,0.00209595,0.00182814,0.001629397
133453,Caldilinea aerophila,0.008513585,0.004824795,0.037823894
133534,Dethiosulfovibrio russensis,0.00558909,0.00558909,0
133539,Nitrosococcus halophilus,0.001092288,0.000892086,0.000692322
133924,Leisingera methylohalidivorans,0.000142911,0.000142911,0
133926,Olsenella uli,0.047763453,0.00508104,0.275382324
134287,secondary endosymbiont of Heteropsylla cubana,0.000553162,0.000553162,0.000175967
134375,Achromobacter sp.,0.00628,0.00628,0.0047659
134533,Acinetobacter parvus,0.02456,0.02456,0.000735391
134534,Acinetobacter gyllenbergii,0.043917789,0.00304229,0.206905791
134536,Paraburkholderia caledonica,0.002619175,0.00141533,0.002988821
134537,Paraburkholderia fungorum,0.040566526,0.00494486,0.091681775
134605,Fusobacterium equinum,0.038513607,0.004736755,0.20585923
134676,Actinoplanes sp. SE50/110,0.00271531,0.00271531,0
134821,Ureaplasma parvum,0.003443781,0.00270062,0.004761143
134849,Cryptosporangium aurantiacum,0.004847344,0.00215206,0.008954824
134962,Nocardia soli,0.001215794,0.000986136,0.000583855
134964,Nocardia africana,0.003931971,0.00494486,0.002609053
134984,Nocardia fluminea,0.005414334,0.00202591,0.019099784
135079,Selenomonas dianae,0.00180091,0.001486172,0.001514659
135080,Selenomonas flueggei,0.002254788,0.000654335,0.00695511
135082,Selenomonas infelix,0.009166385,0.001657955,0.031280327
135083,Selenomonas noxia,0.005744088,0.00188749,0.025404961
135487,Nocardia cyriacigeorgica,0.00135811,0.000714556,0.001398571
135577,Idiomarina loihiensis,0.003236475,0.001117805,0.005927739
135579,Aminomonas aminovorus,0.00296979,0.00296979,6.52E-05
135719,Sphingobium amiense,0.012415234,0.0038046,0.033300693
135735,Bacillus endophyticus,0.006648577,0.002041745,0.020454359
135739,Marinobacter lutaoensis,0.000188512,0.000172818,4.21E-05
135951,Actinoplanes rutilosporangius,0.000636108,0.000636108,0
136093,Globicatella sulfidifaciens,0.00458115,0.00117075,0.008694587
136094,Thermocrinis albus,0.000834489,0.000834489,0.000234606
136160,Bacillus okuhidensis,0.00874432,0.00874432,0
136241,Mycoplasma haemocanis,0.001474621,0.000952768,0.001531628
136468,Vibrio lentus,0.001055659,0.00115044,0.000737721
136609,Leuconostoc kimchii,0.003698158,0.00383,0.003205537
136857,Corynebacterium testudinoris,0.045138219,0.00638162,0.137414816
137357,Lactobacillus equi,0.004885782,0.00258532,0.008319583
137461,Aerosphaera taetra,0.022332607,0.002469275,0.178465908
137584,Thalassomonas viridans,0.002206459,0.00125608,0.002228166
137591,Weissella cibaria,0.069509845,0.006449015,0.306000541
137658,Pseudomonas indica,0.005325054,0.00216113,0.009265798
137662,Nonomuraea terrinata,0.020775044,0.00468831,0.07860576
137730,Facklamia ignava,0.003824839,0.00255011,0.008000202
137732,Granulicatella elegans,0.058333418,0.004117775,0.25121527
137733,Granulicatella balaenopterae,0.010057216,0.00789292,0.009182719
138072,Candidatus Hamiltonella defensa,0.001841564,0.000824797,0.00207181
138118,Quatrionicoccus australiensis,0.002963836,0.00346608,0.002426035
138300,Kytococcus schroeteri,0.005664556,0.00482462,0.003945553
138336,Blastococcus saxobsidens,0.002342197,0.00320061,0.001773887
138563,Helicobacter cetorum,0.0160061,0.0160061,0
138595,Olsenella profusa,0.02626271,0.00430044,0.169315706
138853,Mesoplasma lactucae,0.000936082,0.000397164,0.001180878
139021,Dietzia psychralcaliphila,0.01034166,0.00339732,0.031319226
139208,Isoptericola variabilis,0.000652356,0.000652356,0.000720463
139438,Geovibrio thiophilus,0.07490036,0.000605147,0.208082096
139808,Shimazuella kribbensis,0.001149867,0.000835345,0.001010106
140058,Roseospira navarrensis,0.001965854,0.00174691,0.000862845
140100,Vibrio albensis,0.001939467,0.001641845,0.001377903
140314,Trichococcus palustris,0.008734829,0.00179769,0.023392795
140626,Lachnobacterium bovis,0.002645194,0.00159825,0.003367498
141389,Chromohalobacter canadensis,0.001257126,0.001257126,0.001261061
141390,Chromohalobacter israelensis,0.001626408,0.00147508,0.001357337
141692,Nocardiopsis halophila,0.00197641,0.00197641,0.001364631
141693,Nocardiopsis kunsanensis,0.00195679,0.001936615,0.001124533
142596,Streptococcus pasteuri,0.004994862,0.00240085,0.006733488
142649,Mycoplasma phocicerebrale,0.003381204,0.002581325,0.003427501
142651,Mycoplasma phocidae,0.000823396,0.000823396,0.000509801
142842,Selenihalanaerobacter shriftii,0.002459604,0.00151215,0.0027889
142864,Cylindrospermum stagnale,0.005473485,0.005473485,0.00511328
143361,Filifactor alocis,0.096259157,0.00312315,0.551504716
143393,[Eubacterium] sulci,0.038102875,0.01051155,0.100501807
143495,Aneurinibacillus thermoaerophilus,0.005428613,0.001258355,0.019335072
144055,Cellulomonas humilata,0.006634327,0.00901858,0.005419374
144185,Leifsonia aquatica,0.004209144,0.00139768,0.008364895
145263,Methanothermobacter marburgensis,0.000458898,0.000309326,0.000304823
145287,Novosphingobium lentum,0.001431616,0.000912109,0.00139826
145458,Rathayibacter toxicus,0.00161739,0.00161739,0
146786,Thermosynechococcus elongatus,0.966521484,0.0038586,1.670493402
146817,Dendrosporobacter quercicolus,0.015973365,0.00710202,0.030804207
146919,Salinibacter ruber,0.002743435,0.00156039,0.003714064
146938,Azovibrio restrictus,0.001863272,0.00115044,0.002736164
146939,Azospira oryzae,3.988824853,0.0103643,5.735376962
147047,Desulfovibrio mexicanus,0.002167468,0.00148744,0.001923314
147206,Collinsella stercoris,0.024847944,0.00419051,0.049440637
147207,Collinsella intestinalis,0.184209966,0.00784006,1.031245642
147268,Thioalkalimicrobium cyclicum,0.001331803,0.001331803,0.001075025
147451,Micrococcus sp. LMG-19421,0.002773648,0.00245189,0.001845614
147577,Tsukamurella strandjordii,0.002631413,0.002509325,0.002372796
147645,Paracoccus yeei,0.275982723,0.00514769,1.769716879
147709,Carnobacterium inhibens,0.005748855,0.00261921,0.018961684
147802,Lactobacillus iners,0.075894354,0.00346711,0.657278265
148447,Paraburkholderia phymatum,0.016374072,0.005988375,0.025514176
148604,Lactobacillus ingluviei,0.038547227,0.00163315,0.130139414
148813,Sulfuricurvum kujiense,0.002580942,0.00205242,0.002138407
148814,Lactobacillus kunkeei,0.004922599,0.00393592,0.007246128
149015,Streptococcus hyovaginalis,0.000766957,0.000721657,0.000573895
149016,Streptococcus urinalis,0.059763333,0.03476,0.067597013
149017,Arcanobacterium hippocoleae,0.003899954,0.00124435,0.011126915
149715,Marinitoga piezophila,0.001415547,0.001009707,0.001351073
150025,Leifsonia naganoensis,0.002144955,0.002144955,3.50E-05
150026,Leifsonia shinshuensis,0.003845138,0.00126046,0.006056698
150055,Streptococcus lutetiensis,0.167850679,0.003816705,0.964634097
150060,Halonatronum saccharophilum,0.000798407,0.000736133,0.000592227
150119,Brevundimonas sp. LMG 19834,0.001005921,0.001005921,0.000591904
150120,Shewanella livingstonensis,0.000756472,0.000688998,0.000604791
150121,Agreia pratensis,0.00420442,0.00420442,0
150122,Curtobacterium herbarum,0.001433211,0.000548192,0.002052015
150172,Flavobacterium tegetincola,0.003623247,0.00248571,0.003315621
150177,Acrocarpospora macrocephala,0.000372227,0.000372227,0
150240,Gemella cuniculi,0.005572668,0.001745425,0.031550001
150336,Clostridium thiosulfatireducens,0.001262064,0.00125349,0.000777584
150829,Treponema azotonutricium,0.00148892,0.00032554,0.003040653
151276,Bacteroides coprosuis,0.023297225,0.00677231,0.333233844
151755,Xenophilus azovorans,0.002871392,0.00154974,0.003324058
151781,Lactobacillus intestinalis,0.007970133,0.004240455,0.01715501
151894,Pedobacter africanus,0.004182625,0.00265908,0.004858873
151895,Pseudopedobacter saltans,0.004107024,0.003418875,0.003292818
152260,Chloroflexus aggregans,0.009558507,0.000717028,0.0469138
152297,Pseudoalteromonas issachenkonii,0.014638151,0.0020826,0.093466205
152331,Lactobacillus parabuchneri,0.042507662,0.00312053,0.254070503
152335,Lactobacillus suebicus,0.008105826,0.003335715,0.019455519
152480,Burkholderia ambifaria,0.010665255,0.00240703,0.023220994
152794,Corynebacterium efficiens,0.00100038,0.00100038,0
153151,Geobacillus toebii,0.031540135,0.0163121,0.041988469
153376,Pseudonocardia zijingensis,0.00134832,0.00134832,0
153491,Alysiella crassa,0.000812858,0.000790318,8.46E-05
153493,Conchiformibius steedae,0.003962906,0.00198736,0.006322096
153494,Rarobacter incanus,0.000728803,0.000728803,0.000440014
153721,Sporocytophaga myxococcoides,0.030142288,0.0011378,0.182334733
153948,Nitrosomonas sp. AL212,0.007381621,0.00106079,0.015564499
154046,Hungatella hathewayi,0.201083433,0.01016,1.563654842
154108,Psychrobacter submarinus,0.00453087,0.000674099,0.016743967
154117,Georgenia muralis,0.002854767,0.00267365,0.001851142
154288,Turicibacter sanguinis,0.083966193,0.01638,0.339769995
154347,Thiorhodospira sibirica,0.001009795,0.000920522,0.000496965
154981,Aliiroseovarius crassostreae,0.000728668,0.000728668,0.000414665
155077,Cellvibrio japonicus,0.001603512,0.001017993,0.001563117
155322,Bacillus toyonensis,0.011495475,0.011495475,0.009905894
155617,Enterococcus moraviensis,0.02448795,0.00339089,0.273297257
155680,Streptococcus entericus,0.001142842,0.000733735,0.000781015
155863,Methanothermococcus okinawensis,0.001626965,0.001286141,0.001779367
155866,Weissella soli,0.007599145,0.00188297,0.023163723
155892,Caulobacter vibrioides,0.025310995,0.00228638,0.128403837
155978,Acaryochloris marina,0.001358565,0.001068771,0.000963245
156456,Anaeroglobus geminatus,0.026482805,0.00293096,0.154953609
156892,Actinomyces marimammalium,0.001788228,0.0013213,0.001451761
156974,Dysgonomonas gadei,0.022558725,0.00237727,0.23022879
156977,Microbacterium resistens,0.00575676,0.00101649,0.008446354
156978,Corynebacterium imitans,0.07170136,0.00947563,0.220690803
156980,Arthrobacter woluwensis,0.058849049,0.00524485,0.628262858
156981,Cellulomonas hominis,0.001682551,0.001183741,0.001503675
156994,Reichenbachiella agariperforans,0.001624166,0.001033416,0.001450241
157225,Salinicoccus hispanicus,0.002783804,0.00197021,0.002546243
157228,Jeotgalicoccus psychrophilus,0.020476796,0.00328364,0.060663919
157268,Helicobacter winghamensis,0.015514831,0.00429557,0.12600036
157463,Fructobacillus ficulneus,0.008251699,0.002703375,0.036464186
157673,[Mannheimia] succiniciproducens,0.01448837,0.00335807,0.02996901
157687,Leptotrichia wadei,0.071300834,0.00251756,0.368846132
157688,Leptotrichia hofstadii,0.140483286,0.00316406,0.309867891
157691,Leptotrichia shahii,0.057506992,0.004104305,0.377014293
157692,Leptotrichia goodfellowii,0.027213452,0.00279057,0.087483032
157733,Anaerobacillus macyae,0.001869424,0.00148575,0.001428962
157782,Pseudomonas parafulva,0.04601427,0.00453811,0.122227993
157838,Bacillus shackletonii,0.005393255,0.002925605,0.009906918
157842,Desulfofaba hansenii,0.000401736,0.000401736,0
158080,Chromohalobacter salexigens,0.000918971,0.000277976,0.001398026
158327,Hahella chejuensis,0.002150491,0.00151228,0.00194346
158500,Novosphingobium resinovorum,0.002272962,0.00108302,0.003132785
158787,Bifidobacterium scardovii,2.181934351,0.03533105,6.838382171
158836,Enterobacter hormaechei,0.025128947,0.00270915,0.131729358
158847,Megamonas hypermegale,0.629572616,0.0421613,2.026055798
158849,Moellerella wisconsensis,0.007162039,0.00258212,0.018143579
158898,Gordonia westfalica,0.002164018,0.00189912,0.001478857
158899,Collimonas fungivorans,0.002902884,0.00281033,0.002074666
159291,Spirochaeta americana,0.002867834,0.00136998,0.004770911
159346,Roseibacterium elongatum,0.000542498,0.000372227,0.000478123
159449,Streptomyces scabrisporus,0.002177451,0.00179405,0.00133894
159723,Thermaerobacter nagasakiensis,0.001135444,0.000630221,0.001572273
159743,Paenibacillus terrae,0.0227229,0.0227229,0
159896,Microbacterium gubbeenense,0.001572276,0.00129638,0.001252774
160386,Corynebacterium casei,0.009103901,0.003940815,0.020759677
160453,Enterococcus gilvus,0.025528538,0.002869205,0.347890212
160660,Acidihalobacter prosperus,0.002790953,0.00158175,0.003473574
160699,Agrobacterium larrymoorei,0.001106583,0.00106214,0.0005315
160791,Sphingomonas wittichii,0.015170015,0.00167393,0.088600615
160799,Paenibacillus borealis,0.010741939,0.001413415,0.103605845
160808,Acidithiobacillus ferrivorans,0.002151088,0.00145603,0.002433527
160825,Comamonas koreensis,0.00481087,0.004630425,0.000630883
161156,Thermodesulfobacterium hydrogeniphilum,0.002080917,0.00214452,0.00138385
161360,Planococcus antarcticus,0.001410653,0.000610862,0.001568974
161398,Pseudoalteromonas phenolica,0.004490019,0.00110202,0.00750477
161493,Anaeromyxobacter dehalogenans,0.005398155,0.00164552,0.013062915
161879,Corynebacterium kroppenstedtii,0.11802482,0.00349981,0.479448808
161889,Corynebacterium lipophiloflavum,0.006261773,0.001381485,0.026162271
161895,Corynebacterium phocae,0.001968482,0.0014613,0.001598044
161896,Corynebacterium camporealensis,0.022604685,0.00415179,0.068031558
161902,Corynebacterium sundsvallense,0.019776776,0.00219173,0.070691994
161920,Dietzia natronolimnaea,0.038319587,0.00407103,0.189599893
162209,Paenibacillus naphthalenovorans,0.00147752,0.0011024,0.001149983
162393,Microbacterium aurantiacum,0.002333688,0.000535584,0.002897313
162426,Microbacterium hominis,0.001757302,0.00104467,0.002216047
163003,Thermococcus cleftensis,0.001813114,0.000316252,0.002129856
163011,Pseudomonas lini,0.014304111,0.00185329,0.042076199
163164,Wolbachia endosymbiont of Drosophila melanogaster,0.005847421,0.00103771,0.017539513
163202,Corynebacterium appendicis,0.098428235,0.0044285,0.661779608
163359,Acidiferrobacter thiooxydans,0.001688244,0.000871441,0.001672376
163361,Streptomyces beijiangensis,0.00096495,0.000690641,0.001034047
163603,Actinomadura latina,0.001264766,0.000568089,0.001685008
163604,Nocardiopsis exhalans,0.00146699,0.00146699,0
163605,Nocardiopsis umidischolae,0.00198704,0.00198704,0
163665,Dysgonomonas mossii,0.207609509,0.00171638,2.75931537
163874,Arthrobacter tumbae,0.007376797,0.00191289,0.034363324
163875,Arthrobacter monumenti,0.000442386,0.000367677,0.000190794
163877,Virgibacillus necropolis,0.013135603,0.00234363,0.040822781
163879,Bacillus decolorationis,0.001977752,0.0014341,0.001938076
163908,Anabaena sp. PCC 7108,0.00126046,0.00126046,0
164393,Lactobacillus fuchuensis,0.018089775,0.003349245,0.079073249
164400,Thauera phenylacetica,0.12492,0.12492,0
164451,Vulcanisaeta distributa,0.000709563,0.000481412,0.000657515
164514,Blattabacterium punctulatus,0.00503593,0.001635905,0.008978143
164546,Cupriavidus taiwanensis,0.009144853,0.001502845,0.031519715
164756,Mycobacterium sp. MCS,0.002113441,0.002113441,0.00278675
164757,Mycobacterium sp. JLS,0.686287655,0.686287655,0.966717281
165096,Weissella koreensis,0.006650262,0.002255525,0.019027684
165179,Prevotella copri,8.955814795,0.163981,17.280157
165807,Nocardia cummidelens,0.001950755,0.00125538,0.002314933
165813,Sporanaerobacter acetigenes,0.016367556,0.00116111,0.158402213
165814,Agromyces aurantiacus,0.001931186,0.00148201,0.001603339
166485,Caminicella sporogenes,0.029644397,0.00512094,0.19652198
166486,Roseburia intestinalis,0.815418619,0.0937697,2.120967998
166501,Thermobaculum terrenum,0.007727164,0.00449517,0.020519228
166935,Pseudoalteromonas translucida,0.000587438,0.000628038,0.000253134
166939,Allofustis seminis,0.013589933,0.00358681,0.050177098
167481,Lactobacillus mindensis,0.002137585,0.00209863,0.001042529
167642,Ilyobacter polytropus,0.003205864,0.000987698,0.004948424
167643,Ilyobacter insuetus,0.002730426,0.0012812,0.00335678
167644,Ilyobacter tartaricus,0.002868016,0.001408495,0.003700473
167964,Anaerolinea thermophila,0.008574113,0.004392355,0.037182874
168275,Psychromonas arctica,0.004742061,0.00112642,0.017463824
168276,Rhodococcus tukisamuensis,0.002771,0.002771,0
168379,Halorhodospira neutriphila,0.00157298,0.00094843,0.001250305
168384,Marvinbryantia formatexigens,0.011957597,0.00187952,0.062792548
168471,Laribacter hongkongensis,0.02975526,0.000774317,0.078125593
168480,Gordonia namibiensis,0.000607098,0.000607098,0
168695,Salinispora tropica,0.001496383,0.000984394,0.001344481
168697,Salinispora arenicola,0.000142911,0.000142911,0
168810,Corynebacterium crenatum,0.279,0.279,0.384991358
168935,Thalassospira lucentensis,0.000219413,0.000219413,0
169050,Gelidibacter mesophilus,0.002422548,0.00128816,0.003377882
169061,Ruminococcus sp. CCUG 37327 A,0.001525018,0.00067115,0.002409143
169176,Novosphingobium tardaugens,0.00049181,0.000370884,0.000273288
169177,Exiguobacterium undae,0.001414842,0.00066337,0.001797454
169292,Corynebacterium aurimucosum,0.010647778,0.00374897,0.024707445
169432,Ochrobactrum sp. LMG 20570,0.004323273,0.001445165,0.008965868
169433,alpha proteobacterium LMG 20591,0.003060362,0.00181759,0.003351008
169435,Anaerotruncus colihominis,0.260805344,0.07640465,0.820471999
169438,Saccharospirillum impatiens,0.006903932,0.002511355,0.016761458
169679,Clostridium saccharobutylicum,0.74442726,0.100376,1.449442199
169811,beta proteobacterium JS666,0.00110617,0.00110617,0
169875,Arthrobacter sp. JCM 1339,0.003685883,0.00405148,0.001955507
169960,Arthrobacter gandavensis,0.00208646,0.00208646,0
170367,Paenibacillus anaericanus,0.005974833,0.001243155,0.022187515
170661,Vibrio xuii,0.020505033,0.00118927,0.129776635
170673,Vibrio kanaloae,0.001122072,0.000659297,0.001020953
170679,Vibrio chagasii,0.001791012,0.00117543,0.001514694
170861,Methanosarcina lacustris,0.000192733,0.000192733,0
171121,Sulfurihydrogenibium subterraneum,0.000918853,0.000892833,0.00080351
171164,Halosimplex carlsbadense,0.000172818,0.000172818,0
171194,Vitellibacter vladivostokensis,0.000463183,0.000300159,0.000522956
171279,Mycoplasma anatis,0.000987229,0.000987229,0.000506021
171283,Mycoplasma cricetuli,0.00338937,0.00338937,0
171284,Mycoplasma cynos,0.005457434,0.00382161,0.006040623
171288,Mycoplasma molare,0.004521085,0.00165926,0.008949422
171291,Mycoplasma verecundum,0.002382131,0.00237869,0.002044651
171392,Chroococcidiopsis cubana,0.000172818,0.000172818,0
171398,Paenibacillus sp. DSM 1352,0.059119214,0.003487455,0.157453503
171399,Paenibacillus sp. DSM 6358,0.002854454,0.001691015,0.004583541
171400,Paenibacillus sp. DSM 1482,0.000916095,0.00048513,0.000926557
171401,Paenibacillus agarexedens,0.005516569,0.00111502,0.016132477
171402,Paenibacillus sp. DSM 1474,0.0025083,0.0010671,0.005519979
171403,Paenibacillus sp. DSM 34,0.001379182,0.000796436,0.001854476
171404,Paenibacillus agaridevorans,0.004178392,0.00105185,0.02569198
171405,Paenibacillus sp. DSM 1481,0.002661837,0.000321264,0.005319883
171437,Tistrella mobilis,0.001696214,0.001093755,0.001690162
171523,Lactobacillus pantheris,0.007913537,0.003543605,0.013697617
171632,Mycoplasma ovis,0.000855776,0.00084768,0.000654543
171674,Inquilinus limosus,0.003367076,0.00269636,0.002734546
171685,Bacillus murimartini,0.032228783,0.00586552,0.071542059
171686,Bacillus sp. LMG 20243,0.005052984,0.005757855,0.003582439
171690,Nocardioides sp. LMG 20237,0.002755405,0.002780875,0.002147089
171692,Virgibacillus carmonensis,0.00243582,0.0012025,0.003417716
171693,Oceanobacillus picturae,0.00388244,0.00388244,0
171695,Thermodesulfatator indicus,0.002537143,0.00142369,0.002289921
171869,Thermovibrio ruber,0.00113436,0.00113436,0.00011086
172042,Rothia aeria,0.029291701,0.00224311,0.174231762
172043,Brevundimonas nasdae,0.001211945,0.001211945,0.000225701
172045,Elizabethkingia miricola,0.011266114,0.002429485,0.024103144
172049,Thermococcus sibiricus,0.00677658,0.00436817,0.005435545
173361,Brachybacterium rhamnosum,0.001926085,0.00140297,0.001679419
173362,Brachybacterium paraconglomeratum,0.007675271,0.0022701,0.033100838
173363,Brachybacterium fresconis,0.002523372,0.00199772,0.002104203
173364,Brachybacterium sacelli,0.00751965,0.00268528,0.02086893
173480,Gemmatimonas aurantiaca,0.007105578,0.00238903,0.035962886
173559,Gordonia sihwensis,0.000303549,0.000303549,0
173770,Streptomyces alboverticillatus,0.000768285,0.000768285,0
173959,Brevibacillus invocatus,0.002869812,0.00159254,0.003604398
173990,Rheinheimera pacifica,0.003356159,0.00405811,0.00190509
174036,Cytophaga sp. MBIC04665,0.000542785,0.000486915,0.00018537
174038,Luteococcus sanguinis,0.0004316,0.0004316,0
174587,Carnobacterium viridans,0.001289414,0.000466995,0.001598267
174709,Allobaculum stercoricanis,0.014452837,0.0039767,0.078836876
174922,Treponema refringens,0.006598285,0.00325563,0.009358663
174923,Treponema calligyrum,0.007113084,0.00386852,0.011874032
175628,Gordonia paraffinivorans,0.001628707,0.00150641,0.001165663
175696,Thermaerobacter subterraneus,0.00461172,0.002073335,0.011917345
176290,Halomonas halocynthiae,0.001255234,0.000724563,0.001107813
176291,Lactobacillus vaccinostercus,0.009815118,0.00299531,0.033470587
176292,Lactobacillus malefermentans,0.002983778,0.00260811,0.002759014
176294,Methanocorpusculum aggregans,0.06077434,0.003354155,0.152828257
176598,Pseudoxanthomonas taiwanensis,0.005281088,0.00266829,0.006903914
177400,Anaerophaga thermohalophila,0.002788434,0.0030056,0.001944229
177758,Pseudothermotoga lettingae,0.000884873,0.000766689,0.000253085
177972,Shuttleworthia satelles,0.0049993,0.00238906,0.021692406
178001,Leuconostoc inhae,0.01694,0.01694,0
178214,Facklamia hominis,0.008756552,0.00381781,0.019625256
178340,Gracilibacillus dipsosauri,0.00224729,0.00224729,0.001576636
178356,Flavobacterium xinjiangense,0.009651891,0.00334566,0.016462172
178399,Marinomonas primoryensis,0.030059922,0.003826095,0.090527631
178606,Leptospirillum ferriphilum,0.001664172,0.000772333,0.002959342
178774,Bacillus luciferensis,0.001444789,0.00086725,0.001171191
178900,Acetobacter cerevisiae,0.007518797,0.00104518,0.012082452
178901,Acetobacter malorum,0.000681637,0.000510942,0.000431714
179402,Streptosporangiaceae str. KACC 20141,0.00226506,0.00226506,0
179405,Chroococcidiopsis sp. PCC 7431,0.001922562,0.00193813,0.001186718
179467,Oxalicibacterium flavum,0.001122042,0.000562705,0.001089821
179628,Clostridium colicanis,0.036425306,0.0031211,0.27604628
179636,Alicycliphilus denitrificans,0.053051643,0.00200076,0.105658669
179838,Lactobacillus diolivorans,0.01107034,0.00385967,0.02399626
179878,Sphingomonas elodea,0.023721211,0.00754812,0.030683335
179995,Anaerobiospirillum thomasii,0.687979053,0.00458361,3.267705211
180163,Cetobacterium ceti,0.007000178,0.00202889,0.012812144
180164,Blautia schinkii,0.033380568,0.007495935,0.165486791
180195,Herbaspirillum autotrophicum,0.002132134,0.000731333,0.002968667
180197,Giesbergeria anulus,0.00132301,0.00104715,0.000774432
180281,Cyanobium sp. PCC 7001,0.001477155,0.0012948,0.000964446
180282,Delftia tsuruhatensis,0.108552635,0.003548845,0.308415325
180311,Hespellia stercorisuis,0.081972624,0.009493335,0.69031947
180332,Robinsoniella peoriensis,0.007151074,0.00230078,0.061319527
180441,Flavobacterium limicola,0.013725315,0.013725315,0.010210601
180915,Cellvibrio vulgaris,0.000980111,0.000449291,0.001228417
180916,Cellvibrio fulvus,0.001728348,0.000823227,0.002132245
181486,Pyrobaculum calidifontis,0.000411127,0.000363618,0.000242983
181487,Actinomyces cardiffensis,0.005038771,0.00277469,0.010584727
181658,Aquaspirillum putridiconchylium,0.001969648,0.00184935,0.001107798
181662,Desulfovibrio giganteus,0.001911231,0.001610715,0.001839533
181663,Desulfococcus oleovorans,0.187303091,0.000762154,0.929971027
181675,Lactobacillus coleohominis,0.005329931,0.00322181,0.008709675
182180,Azoarcus anaerobius,0.000223285,0.000223285,0.000245465
182182,Actinobacillus scotiae,0.003545793,0.00267365,0.004495895
182210,Desulfovibrio aespoeensis,0.001831608,0.001683595,0.001153322
182262,Agarivorans albus,0.01440288,0.000902649,0.030046651
182270,Aurantimonas coralicida,0.00070061,0.000343217,0.00084411
182337,Erwinia billingiae,0.000142911,0.000142911,0
182455,Alicyclobacillus acidiphilus,0.00241856,0.00241856,0
182640,Kribbella flavida,0.045185678,0.002570335,0.316075502
182710,Oceanobacillus iheyensis,0.085957357,0.00464078,0.533078742
183417,Proteus hauseri,0.10760764,0.00473341,0.531811599
183556,Rhodococcus maanshanensis,0.002922724,0.000848956,0.004654636
183916,Actinomyces vaccimaxillae,0.00266991,0.002554235,0.0009459
184064,Thermodesulfobium narugense,0.032632586,0.00246565,0.217091973
184072,Cosenzaea myxofaciens,0.002609029,0.00166903,0.00143625
184117,Thermoproteus uzoniensis,0.001742626,0.001742626,0.001725319
184607,Crocinitomix catalasitica,0.001883718,0.001046586,0.002577728
184748,Paracoccus seriniphilus,0.033364477,0.033364477,0.046706416
184756,Nocardia caishijiensis,0.009326935,0.009326935,0.011767904
184870,Varibaculum cambriense,0.058315873,0.00526937,0.258444082
184914,Corallococcus coralloides,0.002948771,0.002948771,0.003968085
184917,Desulfovibrio magneticus,0.002471463,0.00199629,0.001617561
185008,Butyrivibrio hungatei,0.007826435,0.00149533,0.028558551
185243,Propionicimonas paludicola,0.000566891,0.000363898,0.000596665
185293,Prevotella oryzae,0.181590878,0.00505537,0.888593421
185294,Prevotella paludivivens,0.112036285,0.005114725,0.845735134
185300,Paludibacter propionicigenes,0.012807607,0.00505,0.12695477
185641,Prauserella halophila,0.000404735,0.000404735,0
185761,Corynebacterium spheniscorum,0.0073472,0.00422083,0.009357935
