NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
256,Myroides odoratus,0.70253751,0.00516502,1.211460871
293,Brevundimonas diminuta,3.233255123,0.00636537,5.591315519
408,Methylobacterium extorquens,0.009592677,0.0103654,0.0036017
453,Legionella feeleii,0.005153367,0.00518269,0.000243592
511,Alcaligenes faecalis,5.71914045,0.00351753,9.901406662
529,Ochrobactrum anthropi,0.226490067,0.0405712,0.342635169
638,Arsenophonus nasoniae,0.00452145,0.00370466,0.003400412
716,Actinobacillus suis,0.005762693,0.00288992,0.005162018
859,Fusobacterium necrophorum,0.046969773,0.0290675,0.056486413
899,Desulfomicrobium baculatum,0.003674253,0.00387913,0.001336455
959,Bdellovibrio bacteriovorus,0.006191367,0.00780518,0.0045661
979,Cellulophaga lytica,0.006417207,0.00623636,0.001025461
995,Solitalea canadensis,0.007176313,0.00449014,0.004823886
1296,Staphylococcus sciuri,0.007317553,0.00710454,0.000631935
1335,Streptococcus equinus,0.0181416,0.00377487,0.026442215
1337,Streptococcus hyointestinalis,0.004347593,0.00457038,0.000405863
1356,Enterococcus sulfureus,0.00782791,0.00685213,0.004653177
1393,Brevibacillus brevis,0.00440494,0.00377487,0.003558657
1418,Bacillus mannanilyticus,0.008690487,0.00575871,0.005506069
1458,Bacillus fastidiosus,0.009134663,0.00752106,0.006679449
1459,Sporosarcina globispora,0.010908687,0.00823655,0.010429715
1482,Virgibacillus halodenitrificans,0.008389387,0.0042935,0.007326239
1493,Clostridium cellulovorans,0.00477457,0.00506534,0.00066908
1497,Clostridium formicaceticum,0.007945227,0.00355227,0.009867113
1503,[Clostridium] purinilyticum,0.00504264,0.00524907,0.000838563
1538,Clostridium ljungdahlii,0.015593363,0.00243938,0.024007657
1553,Clostridium tetanomorphum,0.0042624,0.00412014,0.000923792
1564,Desulfotomaculum ruminis,0.00532019,0.00576834,0.002484121
1565,Desulfotomaculum nigrificans,0.003604287,0.00267616,0.001636799
1579,Lactobacillus acidophilus,0.11174224,0.00351753,0.188551913
1614,Lactobacillus fructivorans,0.003683843,0.00390732,0.000609461
1618,Lactobacillus mali,0.021083497,0.00355227,0.030746596
1620,Weissella minor,0.010657617,0.00973141,0.00541215
1622,Lactobacillus murinus,0.0317508,0.039075,0.023616826
1626,Lactobacillus sharpeae,0.004370053,0.00554139,0.002773176
1698,Brevibacterium epidermidis,0.00558194,0.00390732,0.003243955
1705,Corynebacterium stationis,0.004742527,0.00495352,0.003604155
1724,Corynebacterium renale,0.007575807,0.00754973,0.002318305
1833,Rhodococcus erythropolis,0.012135137,0.0121714,0.01107954
1841,Nocardioides albus,0.00796138,0.00698324,0.004521215
2051,Mobiluncus curtisii,0.01557379,0.0146893,0.010794178
2082,Syntrophomonas bryantii,0.003044597,0.00340983,0.00129731
2153,Asteroleplasma anaerobium,0.0081048,0.00754973,0.003819436
2374,Acetonema longum,0.00528054,0.0042935,0.001944915
2378,Sporomusa ovata,0.008451123,0.00681965,0.005945559
28090,Acinetobacter lwoffii,0.004702677,0.00535232,0.002784123
28114,Porphyromonas levii,0.003175003,0.00224719,0.001831723
28124,Porphyromonas endodontalis,0.00237028,0.00224719,0.001398384
28224,Mesoplasma seiffertii,0.01648284,0.0104749,0.01739334
33036,Anaerococcus tetradius,0.00943145,0.00459327,0.008399805
33934,Anoxybacillus flavithermus,0.00278441,0.00340983,0.001379111
33935,Lysinibacillus macroides,0.017720007,0.0121714,0.017269004
35839,Holophaga foetida,0.006054093,0.00623636,0.002061691
35841,Bacillus thermoamylovorans,0.002882687,0.00370466,0.001454412
36740,Dermabacter hominis,0.002154517,0.00165117,0.00143642
38303,Corynebacterium pseudogenitalium,0.023682773,0.00435275,0.03584568
39487,Atopobium fossor,0.01188268,0.0115982,0.006261429
39498,[Eubacterium] yurii,0.00414065,0.00426985,0.000595044
40215,Acinetobacter junii,0.03158413,0.0139815,0.038032849
41276,Brevundimonas vesicularis,0.05348401,0.0115982,0.079744857
43263,Pseudomonas alcaligenes,0.01928444,0.00754973,0.025057903
43305,Butyrivibrio proteoclasticus,0.00425564,0.00351753,0.001310164
45462,Brevibacillus borstelensis,0.00472824,0.00457038,0.0007005
46125,Abiotrophia defectiva,0.004928813,0.0036102,0.002452248
49319,Rubrobacter xylanophilus,0.003909813,0.00390732,0.000358796
51669,Tetragenococcus halophilus,0.015636833,0.0107619,0.008789247
52229,Hallella seregens,0.007349777,0.0053396,0.004802376
52769,Actinomyces gerencseriae,0.005667717,0.00524907,0.002387203
53363,Brevibacterium mcbrellneri,0.01628023,0.0158119,0.009918001
53633,Sulfobacillus acidophilus,0.00430635,0.00390732,0.001047008
55209,Pantoea cypripedii,0.001362793,0.0012034,0.000427859
58137,Desulfotomaculum thermosapovorans,0.083827187,0.0583885,0.091710847
59839,Paenibacillus alginolyticus,0.00351623,0.00387913,0.000760279
61624,Paenibacillus mucilaginosus,0.01045251,0.0128916,0.007541978
66084,Wolbachia sp. wRi,0.003369977,0.00405712,0.002076012
68219,Streptomyces iakyrus,0.083486467,0.0187331,0.116595302
69208,Clostridium polyendosporum,0.3368934,0.378881,0.312527969
71657,Lonsdalea quercina,0.00412032,0.0050153,0.001775886
79263,Paenibacillus chitinolyticus,0.005718753,0.00390732,0.003480524
79883,Bacillus horikoshii,0.016977433,0.0202856,0.011395857
80866,Delftia acidovorans,0.0280839,0.00449014,0.042446235
80876,Insolitispirillum peregrinum,0.009593983,0.0050153,0.009290935
81857,Lactobacillus selangorensis,0.005268587,0.00524907,0.000263587
83561,Simkania negevensis,0.001643193,0.00165117,0.00043586
83656,Streptomyces tsukubensis,0.004116253,0.00374,0.000936805
88688,Caulobacter segnis,0.008453913,0.00538097,0.00696646
89152,[Clostridium] hiranonis,0.00532075,0.00449014,0.002427109
90245,Oligella urethralis,0.723543777,0.00160382,1.250927156
90728,Desulfatiglans anilini,0.007110057,0.00524907,0.003905679
92647,Paraburkholderia tropica,0.00308682,0.00320765,0.001991646
93064,Sphingomonas koreensis,0.009141087,0.00683597,0.005154522
96565,Lactobacillus hamsteri,0.005895087,0.00554139,0.00218618
101070,Rummeliibacillus pycnus,0.60645977,0.00576834,1.040763567
101564,Pseudomonas alcaliphila,0.00343929,0.00377487,0.00208842
121726,Heliorestis baculata,0.004889863,0.00524907,0.00088744
134536,Paraburkholderia caledonica,0.006918263,0.0050153,0.005146551
135083,Selenomonas noxia,0.006984533,0.00457038,0.005144026
136241,Mycoplasma haemocanis,0.009079317,0.0054942,0.00640418
146919,Salinibacter ruber,0.00495521,0.00459327,0.000696989
152297,Pseudoalteromonas issachenkonii,0.038686533,0.0214093,0.039999554
156456,Anaeroglobus geminatus,0.007172107,0.00752106,0.001275245
161493,Anaeromyxobacter dehalogenans,0.1710025,0.0681965,0.193285085
161896,Corynebacterium camporealensis,0.006917487,0.00823655,0.005343968
163665,Dysgonomonas mossii,0.011245587,0.0127453,0.003245846
169292,Corynebacterium aurimucosum,0.004309893,0.00415002,0.000580445
191960,Sedimenticola selenatireducens,0.006119287,0.00459327,0.004819828
194326,Lactobacillus versmoldensis,0.10334963,0.0479649,0.134593557
203699,Derxia gummosa,0.012436077,0.0134704,0.004597687
209649,Ferrithrix thermotolerans,0.020364773,0.0170491,0.016915787
214851,Subdoligranulum variabile,0.00647317,0.00449438,0.005731903
220687,Bacillus novalis,0.003673077,0.00405712,0.00230181
225991,Comamonas aquatica,0.006408337,0.00576834,0.003348455
228229,Lactobacillus saerimneri,0.02513067,0.0246227,0.024351119
234828,Corynebacterium caspium,0.019551757,0.0165117,0.016040255
238015,Lactobacillus vini,0.007823893,0.00351753,0.007490455
241555,Helcococcus sueciensis,0.007087057,0.00435275,0.007248115
252966,Mahella australiensis,0.003540133,0.00412014,0.001721233
256325,Psychrobacter maritimus,0.020448107,0.00398565,0.028999772
264027,Algoriphagus marincola,0.01149525,0.00243938,0.01620054
272239,Pseudoclavibacter bifida,0.016485113,0.0104981,0.010885697
273168,Novosphingobium naphthalenivorans,0.006682803,0.00681965,0.003940003
285091,Alcanivorax dieselolei,0.004541857,0.00405712,0.000865752
285535,Streptomyces fulvoviolaceus,0.009372403,0.00973141,0.003711744
290112,Xenorhabdus szentirmaii,0.003752813,0.00451365,0.002266869
291990,Thermosediminibacter oceani,0.003266593,0.00349162,0.002125523
308994,Dialister propionicifaciens,0.40732501,0.00398565,0.6999438
315358,Spiroplasma eriocheiris,0.00426322,0.00387913,0.001291196
330214,Nitrospira defluvii,0.01074692,0.0053396,0.010812599
339862,Desulfosporosinus youngiae,0.009245213,0.00576834,0.006261034
341694,Peptostreptococcus stomatis,0.007545597,0.00752106,0.004040391
351187,Salinispora pacifica,0.2165607,0.0187091,0.347174346
358220,Acidovorax sp. KKS102,0.00390448,0.00243938,0.0038166
360911,Exiguobacterium sp. AT1b,0.007544263,0.0040093,0.007020219
367742,Ureibacillus composti,0.03347108,0.0109523,0.0450502
368811,Rheinheimera perlucida,0.00263608,0.0012034,0.00262645
373054,Calditerricola satsumensis,0.092994233,0.112524,0.060998346
383631,Methylophilales bacterium HTCC2181,0.00223266,0.00165117,0.001568911
392016,Alicyclobacillus contaminans,0.349891133,0.300065,0.366365827
395922,Coraliomargarita akajimensis,0.01007352,0.00801912,0.00645434
396268,Lactobacillus secaliphilus,0.020786757,0.0247097,0.015646313
417373,Lactobacillus equigenerosi,0.011414377,0.0142091,0.00703653
421628,Ectothiorhodospira haloalkaliphila,0.00804078,0.00823655,0.004951608
421767,Bacillus butanolivorans,0.010339973,0.0042935,0.010678164
430522,Pedobacter steynii,0.003081833,0.0024068,0.001862314
445709,Pandoraea thiooxydans,0.00453834,0.00449014,0.002958914
455360,Thalassobaculum salexigens,0.005546197,0.00340983,0.004351163
458033,Chloracidobacterium thermophilum,0.012878473,0.00996413,0.012349121
471499,Dasania marina,0.054392467,0.0750162,0.037988558
480931,Lactobacillus capillatus,0.021763587,0.00518753,0.030168393
504487,Jejuia pallidilutea,0.006663063,0.0026425,0.007308842
521157,Weissella sp. KLDS 7.0701,0.006990777,0.00575871,0.004251268
547163,Mycobacterium vulneris,0.01136137,0.0053396,0.01431823
547188,Phycisphaera mikurensis,0.01172449,0.00538097,0.012194501
551990,Flavobacterium glycines,0.016717467,0.0133808,0.007941759
556499,Propionibacterium acidifaciens,0.005882677,0.0040093,0.003333491
589537,Prevotella dentasini,0.02182099,0.0219768,0.016932153
593401,Desulfovibrio sp. VKM B-2200,0.005827437,0.00299419,0.0049979
638849,Pyramidobacter piscolens,0.032321283,0.00435275,0.051194561
705309,Bifidobacterium sp. JCM 6439,0.007325753,0.00823655,0.002967794
755171,Peptoniphilus tyrrelliae,0.0041199,0.00243938,0.00330502
797292,Sphingobacterium alimentarium,0.00266031,0.00160382,0.002337546
907224,Peptoniphilus methioninivorax,0.00504398,0.00528499,0.000607694
937334,Caldicoprobacter faecalis,0.00585962,0.00575871,0.001792067
1004156,Candidatus Brocadia caroliniensis,0.005213733,0.00547615,0.002685359
1034636,Providencia sp. BIHB 1402,0.062104697,0.0645717,0.055371038
1042156,Clostridium sp. SY8519,0.003119357,0.00402706,0.001807847
1110546,Veillonella tobetsuensis,0.00295225,0.0026425,0.000719613
1111983,Trichococcus sp. KOPRI80176,0.026878743,0.0194628,0.027820639
1113588,Bacillus sp. NBRC 3527,0.004478833,0.00538097,0.002930431
1114014,Lactobacillus sp. NBRC 107191,0.110504323,0.00449014,0.184558318
1122943,Pedobacter oryzae,0.005878847,0.00412014,0.003549334
1124188,Flavobacterium fontis,0.00567196,0.00528499,0.001042044
1144673,Acinetobacter sp. CIP 64.7,0.00831707,0.00451365,0.008230469
1177732,Varibaculum sp. CCUG 45271,0.004269977,0.00412014,0.00330993
1206085,Jatrophihabitans endophyticus,0.00274615,0.00342607,0.001489968
1221450,Bacillus abyssalis,0.015012167,0.00681965,0.015550627
1346286,Dysgonomonas macrotermitis,0.003624213,0.00374,0.000929246
1381080,Idiomarina woesei,0.016587963,0.012034,0.012878967
1385386,Streptococcus sp. MR-1933,0.0146021,0.0127453,0.004248384
1385387,Streptococcus sp. MR-1949,0.00668953,0.00681965,0.003108983
1406512,Candidatus Methanomassiliicoccus intestinalis,0.01483397,0.0113347,0.011241086
1463827,Streptomyces sp. NRRL B-12105,0.004847513,0.00426985,0.001326941
1484053,Mariniphaga anaerophila,0.00750397,0.00390732,0.007035205
1524254,Pseudohongiella acticola,0.009198187,0.00825587,0.004923853
1859290,Corynebacterium sp. YIM 101343,0.04609545,0.00576834,0.07307046
1870820,Paenibacillus sp. IHBB 9852,0.005732337,0.00575871,0.002309433
119,Rubinisphaera brasiliensis,0.01013318,0.01013318,0.003694096
197,Campylobacter jejuni,0.005155635,0.005155635,0.002353273
200,Campylobacter curvus,0.00419826,0.00419826,0.000526257
301,Pseudomonas oleovorans,0.007974925,0.007974925,0.003824422
495,Neisseria elongata,0.00463703,0.00463703,0.00509049
496,Neisseria macacae,0.006964555,0.006964555,0.008382107
546,Citrobacter freundii,0.00587235,0.00587235,0.006602892
549,Pantoea agglomerans,0.00626818,0.00626818,0.00177184
563,Shimwellia blattae,0.00212001,0.00212001,0.00017986
807,Bartonella elizabethae,0.01807025,0.01807025,0.018462487
833,Fibrobacter succinogenes,0.00380599,0.00380599,0.000143302
852,Fusobacterium perfoetens,0.0178558,0.0178558,0.007227338
867,Ruminobacter amylophilus,0.004541705,0.004541705,7.29E-05
964,Herbaspirillum seropedicae,0.010103895,0.010103895,0.011111059
1015,Bergeyella zoohelcum,0.003862185,0.003862185,0.00201215
1054,Ectothiorhodospira shaposhnikovii,0.005075115,0.005075115,0.000837518
1245,Leuconostoc mesenteroides,0.00782766,0.00782766,0.005332349
1305,Streptococcus sanguinis,0.006025185,0.006025185,0.002057405
1314,Streptococcus pyogenes,0.00351666,0.00351666,5.04E-05
1317,Streptococcus downei,0.008000435,0.008000435,0.001365232
1354,Enterococcus hirae,0.00643033,0.00643033,0.001542525
1365,Lactococcus plantarum,0.007855485,0.007855485,0.003499493
1381,Atopobium minutum,0.004061325,0.004061325,0.000719912
1397,Bacillus circulans,0.00395726,0.00395726,0.002418404
1445,Bacillus alcalophilus,0.004211735,0.004211735,0.003688149
1455,Bacillus badius,0.001639205,0.001639205,0.000616321
1496,Clostridioides difficile,0.00583967,0.00583967,0.002563418
1521,[Clostridium] cellulolyticum,0.066627035,0.066627035,0.089379662
1533,Clostridium fallax,0.01677585,0.01677585,0.005493159
1548,Clostridium scatologenes,0.00373015,0.00373015,0.001188265
1600,Lactobacillus acetotolerans,0.018186135,0.018186135,0.020873884
1604,Lactobacillus amylovorus,0.007941265,0.007941265,0.006408417
1606,Lactobacillus aviarius,0.011153325,0.011153325,0.004124943
1615,Weissella halotolerans,0.02696405,0.02696405,0.020108349
1687,Bifidobacterium coryneforme,0.013181,0.013181,0.000409273
1732,Eubacterium oxidoreducens,0.00370144,0.00370144,0.003767366
1829,Rhodococcus rhodochrous,0.00629465,0.00629465,0.002746261
1963,Streptomyces olivochromogenes,0.003501745,0.003501745,0.000717791
2123,Mycoplasma putrefaciens,0.002472415,0.002472415,0.002029262
2150,Acholeplasma modicum,0.005895835,0.005895835,0.003400073
2376,Sporomusa paucivorans,0.004270355,0.004270355,0.000344071
2699,Heliobacterium gestii,0.004241665,0.004241665,0.001164852
13076,Globicatella sanguinis,0.013595075,0.013595075,0.014690037
13689,Sphingomonas paucimobilis,0.007494275,0.007494275,0.00421524
28141,Cronobacter sakazakii,0.00284389,0.00284389,0.001203581
28152,Yersinia kristensenii,0.003735315,0.003735315,0.003580669
28161,Bisgaard Taxon 7,0.002736625,0.002736625,0.002168308
28197,Arcobacter butzleri,0.003801135,0.003801135,0.000150168
28227,Mycoplasma penetrans,0.004873,0.004873,0.000852983
29372,Clostridium thermobutyricum,0.002885655,0.002885655,0.001745825
29394,Dolosigranulum pigrum,0.00388941,0.00388941,0.000655262
29448,Bradyrhizobium elkanii,0.001320665,0.001320665,0.000400442
29461,Brucella suis,0.246268255,0.246268255,0.346808645
31973,Eggerthia catenaformis,0.00434024,0.00434024,0.001315798
33030,Peptoniphilus indolicus,0.0091929,0.0091929,0.005230752
33044,Bartonella doshiae,0.008041705,0.008041705,0.009905428
33075,Acidobacterium capsulatum,0.00264133,0.00264133,0.000800897
33968,Leuconostoc pseudomesenteroides,0.00641491,0.00641491,0.002576188
34087,Sphingobacterium faecium,1.748655585,1.748655585,2.470637337
35794,Rickettsia slovaca,0.00375046,0.00375046,0.000366055
36808,Corynebacterium bovis,0.003514265,0.003514265,0.002035414
36875,Porphyromonas canoris,0.00453026,0.00453026,5.67E-05
37482,Laceyella sacchari,0.01194,0.01194,0.001345766
37637,Corynebacterium pseudodiphtheriticum,0.002991165,0.002991165,0.001295639
37692,Candidatus Phytoplasma mali,0.00308389,0.00308389,0.000576617
37922,Nesterenkonia halobia,0.010664805,0.010664805,0.00132002
38288,Corynebacterium genitalium,0.00505573,0.00505573,0.000994164
38313,Shewanella algae,0.008669285,0.008669285,0.005764356
42448,Anaerobranca horikoshii,0.00330956,0.00330956,0.002412281
42471,Desulfotomaculum thermocisternum,0.009128985,0.009128985,0.001556363
43595,Halanaerobium saccharolyticum,0.00265424,0.00265424,0.001485518
43768,Corynebacterium matruchotii,0.006611515,0.006611515,0.004412198
45497,[Clostridium] ultunense,0.003096845,0.003096845,0.000594938
45663,Desulfohalobium retbaense,0.0036526,0.0036526,0.000320362
46914,Devosia riboflavina,0.00626818,0.00626818,0.00177184
47671,Lautropia mirabilis,0.00350488,0.00350488,0.001506845
47879,Pseudomonas corrugata,0.00229489,0.00229489,0.001778204
51048,Actinobacillus porcinus,0.004025715,0.004025715,0.000770273
51173,Ureibacillus thermosphaericus,0.008546705,0.008546705,0.00394282
52133,Acinetobacter venetianus,0.012565145,0.012565145,0.013535374
52767,Actinomyces denticolens,0.00664614,0.00664614,0.001572761
52774,Actinomyces slackii,0.003683765,0.003683765,0.000235092
53254,Bosea thiooxidans,0.039791125,0.039791125,0.050117431
53409,Pseudomonas coronafaciens,0.00270945,0.00270945,0.001013454
54005,Peptoniphilus harei,0.003034285,0.003034285,0.000554068
54736,Salmonella bongori,0.001427285,0.001427285,0.000316621
54915,Brevibacillus reuszeri,0.00819161,0.00819161,0.00664679
56760,Desulfosporosinus auripigmenti,0.003203725,0.003203725,0.000443787
57037,Lactobacillus zeae,0.005612235,0.005612235,0.003114671
57320,Desulfovibrio profundus,0.005163905,0.005163905,0.00071195
57664,Desulfuromonas thiophila,0.01013193,0.01013193,0.010544051
57666,Sulfurospirillum arcachonense,0.004047995,0.004047995,0.00031375
57732,Enterococcus asini,0.01833699,0.01833699,0.014894229
59841,Paenibacillus kobensis,0.002306615,0.002306615,0.001560182
60920,Sanguibacter keddieii,0.035119515,0.035119515,0.041651679
66851,Methanobrevibacter oralis,0.01967626,0.01967626,0.02555829
69823,Selenomonas sputigena,0.03938437,0.03938437,0.048534438
69974,Mesorhizobium plurifarium,0.01456681,0.01456681,0.014862946
74319,Hyphomonas polymorpha,0.0088803,0.0088803,0.005465935
76122,Alloprevotella tannerae,0.003098545,0.003098545,0.00211386
76759,Pseudomonas monteilii,0.01318571,0.01318571,0.016379266
78259,Scardovia inopinata,0.01539901,0.01539901,0.019509345
79681,Tissierella creatinophila,0.00583967,0.00583967,0.002563418
79879,[Bacillus] clarkii,0.0185539,0.0185539,0.010223774
80842,Herbaspirillum rubrisubalbicans,0.003368665,0.003368665,0.001586005
82135,Atopobium vaginae,0.009767505,0.009767505,0.012346077
83526,Lactobacillus paralimentarius,0.20385525,0.20385525,0.273828162
83617,Stenotrophomonas nitritireducens,0.677388665,0.677388665,0.949957422
85338,Rothia sp. CCUG 25688,0.00463703,0.00463703,0.00509049
85643,Thauera sp. MZ1T,0.011901565,0.011901565,0.011856816
86193,Sphingobium abikonense,0.00451421,0.00451421,0.001360389
86958,Propionispira paucivorans,0.006891405,0.006891405,0.008278658
106654,Acinetobacter nosocomialis,0.02668451,0.02668451,0.031999962
110845,Jeotgalicoccus pinnipedialis,0.00898398,0.00898398,0.001057026
111015,Actinomyces radicidentis,0.003261175,0.003261175,0.00021023
121608,Paenibacillus koleovorans,0.00516859,0.00516859,0.002334951
125614,Thiothrix disciformis,0.007191675,0.007191675,0.004014846
131112,Arcanobacterium phocae,0.00415519,0.00415519,0.000587167
137357,Lactobacillus equi,0.015840225,0.015840225,0.01075322
137658,Pseudomonas indica,0.008673345,0.008673345,0.009087956
137662,Nonomuraea terrinata,0.00567678,0.00567678,0.003182985
148813,Sulfuricurvum kujiense,0.00443194,0.00443194,0.000195784
154046,Hungatella hathewayi,0.005109245,0.005109245,0.004047557
155892,Caulobacter vibrioides,0.004283785,0.004283785,0.001034518
156978,Corynebacterium imitans,0.00665422,0.00665422,0.001266442
156980,Arthrobacter woluwensis,0.00481854,0.00481854,0.003636438
157782,Pseudomonas parafulva,0.002665505,0.002665505,0.002302333
160386,Corynebacterium casei,0.009606675,0.009606675,0.007430172
163202,Corynebacterium appendicis,0.00573176,0.00573176,0.003569631
171685,Bacillus murimartini,0.005717835,0.005717835,7.14E-05
173362,Brachybacterium paraconglomeratum,0.00338453,0.00338453,0.000552024
173364,Brachybacterium sacelli,0.002146835,0.002146835,0.000700976
173990,Rheinheimera pacifica,0.0051303,0.0051303,0.000759475
178399,Marinomonas primoryensis,0.02270525,0.02270525,0.012382076
181675,Lactobacillus coleohominis,0.005363485,0.005363485,0.002059328
182640,Kribbella flavida,0.025533065,0.025533065,0.03329092
183417,Proteus hauseri,0.07334927,0.07334927,0.093684196
184064,Thermodesulfobium narugense,0.00432945,0.00432945,0.001300539
185008,Butyrivibrio hungatei,0.003051425,0.003051425,0.002848106
187101,Sneathia amnii,0.02124712,0.02124712,0.023123353
202269,bacterium YIM-kkny4,0.03915187,0.03915187,0.048444494
202955,Acinetobacter tjernbergiae,0.00453621,0.00453621,0.000677536
204470,Alicyclobacillus pomorum,0.003880735,0.003880735,0.000550292
209458,Bacillus arbutinivorans,0.004893735,0.004893735,0.001094029
214858,Bacteroides sp. DSM 12148,0.1095873,0.1095873,0.027859583
216932,Spiroplasma chinense,0.00429353,0.00429353,0.003803824
216937,Spiroplasma floricola,0.0107445,0.0107445,0.003855005
216945,Spiroplasma syrphidicola,0.00263677,0.00263677,0.001116239
217070,Stella vacuolata,0.001320665,0.001320665,0.000400442
220684,Bacillus drentensis,0.002472415,0.002472415,0.002029262
225144,Oceanisphaera litoralis,0.00674281,0.00674281,0.002112467
225988,Anoxybacillus contaminans,0.0146092,0.0146092,0.002635953
225992,Comamonas kerstersii,0.00301103,0.00301103,0.001080233
228576,Bacillus patagoniensis,0.001120455,0.001120455,0.000117302
253256,Soehngenia saccharolytica,0.005667615,0.005667615,0.005747074
256847,Lentisphaera araneosa,0.0146746,0.0146746,0.005939273
261292,Nitrosomonas sp. Is79A3,0.00356366,0.00356366,0.002704669
263475,Viridibacillus arvi,0.0365933,0.0365933,0.035462678
264697,Bacillus muralis,0.003225515,0.003225515,0.000776905
269261,Nitratifractor salsuginis,0.004004745,0.004004745,0.001429141
270345,Azotobacter armeniacus,0.0045948,0.0045948,0.001053306
273677,Microbacterium oleivorans,0.00204666,0.00204666,0.00119255
287844,Lactobacillus concavus,0.003962615,0.003962615,0.001819322
290052,Acetivibrio ethanolgignens,0.010290625,0.010290625,0.008397423
293050,Rhodococcus kroppenstedtii,0.00434377,0.00434377,0.000447896
298653,Frankia sp. EAN1pec,0.00288385,0.00288385,0.001260093
308892,Bacillus boroniphilus,0.007612805,0.007612805,0.00299616
312277,Flavobacterium indicum,0.002835175,0.002835175,0.000224881
319475,Clostridium lundense,0.003208685,0.003208685,0.000800707
337315,Candidatus Peptoniphilus massiliensis,0.069445235,0.069445235,0.095597676
349931,Clostridium cavendishii,0.009240075,0.009240075,0.006684174
363832,Solirubrobacter soli,0.00287692,0.00287692,0.001800435
364030,Thiomonas delicata,0.005858355,0.005858355,0.006817704
373994,Rivularia sp. PCC 7116,0.0029655,0.0029655,0.000744046
375175,Lactobacillus backii,0.010644295,0.010644295,0.007216597
379900,Niabella aurantiaca,0.002760205,0.002760205,0.002436259
385025,Cycloclasticus sp. P1,0.002264565,0.002264565,0.001735318
386490,Terribacillus goriensis,0.0086817,0.0086817,0.005938
387092,Nitratiruptor sp. SB155-2,0.00444574,0.00444574,0.000876247
392333,Geoalkalibacter ferrihydriticus,0.004909725,0.004909725,0.000479906
394340,Asaccharobacter celatus,0.009037145,0.009037145,0.005451023
395933,Chryseobacterium lathyri,0.003155825,0.003155825,0.002127904
403935,Streptomyces radiopugnans,0.004204935,0.004204935,0.000209042
405446,Stenotrophomonas terrae,0.771397125,0.771397125,1.079444994
413501,Cronobacter muytjensii,0.027747525,0.027747525,0.032857661
419005,Prevotella amnii,0.009798715,0.009798715,0.0041671
425941,Prevotella nanceiensis,0.03753239,0.03753239,0.049629011
426114,Thiomonas arsenitoxydans,0.00394163,0.00394163,0.000163328
427754,Humibacter albus,0.00501428,0.00501428,0.001052783
431269,Mycobacterium setense,0.0039592,0.0039592,0.003264047
431273,Lactobacillus senmaizukei,0.00314329,0.00314329,0.002978023
437505,Granulosicoccus antarcticus,0.001598115,0.001598115,0.000558211
441500,Corynebacterium timonense,0.003098545,0.003098545,0.00211386
446683,Niabella soli,0.00317279,0.00317279,0.001668715
450804,Oceaniserpentilla haliotis,0.00186309,0.00186309,0.0002997
465721,Steroidobacter denitrificans,0.00948255,0.00948255,0.006317646
475255,Pedobacter nyackensis,0.00420542,0.00420542,0.002210303
483545,Thermobifida halotolerans,0.00891728,0.00891728,0.003791393
487316,Acinetobacter soli,0.013464075,0.013464075,0.012657812
494026,Paenibacillus glacialis,0.00304698,0.00304698,0.002040936
498718,Slackia equolifaciens,0.0417259,0.0417259,0.009802197
503170,Salisaeta longa,0.00441561,0.00441561,0.001306719
510947,Lacibacter cauensis,0.003473005,0.003473005,0.001126909
524280,Pedobacter sp. JC2492,0.00368016,0.00368016,0.001800803
545121,Streptomyces atriruber,0.0085462,0.0085462,0.00431618
587753,Pseudomonas chlororaphis,0.009624595,0.009624595,0.010433226
590841,Rhodococcus sp. YIM 100117,0.005150655,0.005150655,0.00410612
658062,Candidatus Koribacter versatilis,0.004716345,0.004716345,0.002133617
679249,Lactobacillus floricola,0.028272425,0.028272425,0.034757798
706566,Meniscus glaucopis,0.00507318,0.00507318,0.001688642
744985,alpha proteobacterium HIMB59,0.075666325,0.075666325,0.097363902
755172,Peptoniphilus coxii,0.003034285,0.003034285,0.000554068
866801,Lactobacillus ozensis,0.009160285,0.009160285,0.010341882
867080,Paenibacillus sp. IHB B 3415,0.00976441,0.00976441,0.008871065
937251,Youngiibacter multivorans,0.00266177,0.00266177,0.002062447
944547,Arcobacter sp. L,0.043023045,0.043023045,0.057665767
985664,Bacillus sp. CCUG 60788,0.018059795,0.018059795,0.018066302
990268,Vibrio maritimus,0.00936684,0.00936684,0.004777864
1005741,Saprospiraceae bacterium KMM 9006,0.00850587,0.00850587,0.006202359
1077256,Methanosphaera cuniculi,0.004650805,0.004650805,0.000227215
1113614,Paenibacillus sp. NBRC 13630,0.01025085,0.01025085,0.008157113
1113644,Runella sp. NBRC 15129,0.00245832,0.00245832,0.002009329
1113656,Psychrobacter sp. NBRC 15753,0.0318212,0.0318212,0.028092221
1114117,Lactobacillus sp. NBRC 107298,0.0140339,0.0140339,0.004775941
1126833,Paenibacillus beijingensis,0.01034675,0.01034675,0.010895455
1134687,Klebsiella michiganensis,0.02281755,0.02281755,0.016595443
1173264,Leptolyngbya sp. PCC 6406,0.00389256,0.00389256,0.000567015
1186051,Blattabacterium sp. (Blaberus giganteus),0.00534755,0.00534755,0.003475614
1277350,Geobacter sp. DSM 9736,0.006060155,0.006060155,0.007103093
