NCBI taxon id,scientific name,mean relative abundance,median relative abundance,SD of relative abundance
445709,Pandoraea thiooxydans,0.00222804,0.0020889,0.000946437
447567,Halomonas andesensis,0.004003288,0.00402755,0.001295545
454171,Chthonomonas calidirosea,0.00372541,0.0044156,0.001924065
456493,Saccharibacillus sacchari,0.006671402,0.00304007,0.008537887
466153,Singulisphaera acidiphila,0.05987007,0.0022145,0.123711432
469614,Erysipelotrichaceae bacterium 6_1_45,0.655032,0.10777,0.825796747
477976,Calditerrivibrio nitroreducens,0.003024504,0.00379708,0.001282047
480931,Lactobacillus capillatus,0.108814918,0.00419076,0.235927708
590841,Rhodococcus sp. YIM 100117,0.004583404,0.00444109,0.001179416
590845,Rhodococcus sp. YIM 100121,0.002717664,0.0023406,0.001665018
614671,Sphingosinicella vermicomposti,0.022803004,0.00362976,0.043422431
669462,Paenibacillus pinihumi,0.003504978,0.00329576,0.00224625
670289,Adhaeribacter aerolatus,0.211848312,0.0828618,0.375272728
671218,Alloprevotella rava,0.831796,0.21021,1.520493309
693075,Caldisericum exile,0.002680486,0.00231294,0.001703558
706566,Meniscus glaucopis,0.003941356,0.00426639,0.001558228
709987,Pseudonocardia rhizophila,0.002870006,0.00229943,0.001498974
765414,Paraburkholderia bannensis,0.002394434,0.00184795,0.001596849
796942,Stomatobaculum longum,0.009314,0.00695,0.008660709
1069985,Pedobacter kyungheensis,0.006832032,0.00392403,0.007331517
1071390,Acinetobacter sp. NBRC 100985,0.005157078,0.00440068,0.004799822
1114117,Lactobacillus sp. NBRC 107298,0.035235618,0.00503246,0.06411457
1134687,Klebsiella michiganensis,0.011993078,0.00814266,0.011489702
1144662,Acinetobacter sp. CIP 101966,0.024320784,0.00563177,0.041290686
1186051,Blattabacterium sp. (Blaberus giganteus),0.002789207,0.00245718,0.001340275
1249552,Pseudohongiella spirulinae,0.002684572,0.00225271,0.001205691
1436965,Peptoniphilus stercorisuis,0.003921972,0.00352001,0.002620026
1463908,Streptomyces sp. NRRL S-455,0.103900082,0.00168606,0.223869074
1566822,Flavobacterium sp. YIM 97465,3.260218868,0.0151727,7.270120455
24,Shewanella putrefaciens,0.002152718,0.00225651,0.000791603
202,Campylobacter mucosalis,0.012042397,0.00652767,0.015237063
246,Chryseobacterium balustinum,0.003306078,0.003687845,0.00131893
297,Hydrogenophilus thermoluteolus,0.002426099,0.00215685,0.001439015
438,Acetobacter pasteurianus,0.025453158,0.00795792,0.039127229
442,Gluconobacter oxydans,0.004066852,0.00461074,0.002389011
548,[Enterobacter] aerogenes,0.1312275,0.04052,0.209654632
663,Vibrio alginolyticus,0.001624028,0.001279931,0.001121685
849,Fusobacterium gonidiaformans,0.013030053,0.006126645,0.015541507
867,Ruminobacter amylophilus,0.002372397,0.002078305,0.001583167
1031,Thiothrix nivea,0.00184461,0.00192448,0.000565375
1231,Nitrosospira multiformis,0.002067434,0.00176854,0.001296039
1247,Oenococcus oeni,0.003084728,0.003383265,0.001356689
1335,Streptococcus equinus,0.002592533,0.00244802,0.000378429
1353,Enterococcus gallinarum,0.89551,0.707765,0.954926096
1374,Planococcus kocurii,0.003622255,0.003682145,0.001083644
1405,Bacillus mycoides,0.002943652,0.003299895,0.00172671
1421,Lysinibacillus sphaericus,0.00398062,0.004185625,0.00231209
1493,Clostridium cellulovorans,0.004474293,0.00427619,0.00204031
1548,Clostridium scatologenes,0.004312193,0.00426778,0.000495804
1587,Lactobacillus helveticus,0.00494287,0.005190955,0.002447892
1620,Weissella minor,0.002301253,0.001992033,0.001802869
1625,Lactobacillus sanfranciscensis,0.003987479,0.003144115,0.003298563
1652,Alloiococcus otitis,0.00280493,0.00276398,0.001368554
1687,Bifidobacterium coryneforme,0.009394945,0.00816175,0.006703863
1795,Mycobacterium neoaurum,0.005486083,0.006461,0.003059246
1859,Frankia alni,0.003115138,0.00298518,0.000946412
1911,Streptomyces griseus,0.002093685,0.00166336,0.001336419
2078,Sporolactobacillus inulinus,0.003358328,0.003290845,0.001422856
2350,Haliscomenobacter hydrossis,0.001837658,0.00164913,0.000895131
28224,Mesoplasma seiffertii,0.029264555,0.005912705,0.050189062
31998,Methylobacterium radiotolerans,0.004728333,0.00466075,0.000868052
33030,Peptoniphilus indolicus,0.003214285,0.00315403,0.00033367
33075,Acidobacterium capsulatum,0.002029813,0.002354945,0.000888319
33945,Enterococcus avium,0.0802225,0.04462,0.097040994
33962,Lactobacillus kefiri,0.003361138,0.003708465,0.0018741
35787,Lactobacillus pontis,0.571526653,0.06171015,1.060470849
36844,Clostridium homopropionicum,0.003052195,0.00320094,0.001601422
36875,Porphyromonas canoris,0.007099183,0.006015155,0.005823157
37692,Candidatus Phytoplasma mali,0.00351661,0.002543845,0.002767467
39495,Eubacterium uniforme,0.002956305,0.003031245,0.001576323
44674,Sulfurospirillum barnesii,0.002688308,0.00249835,0.001019033
47847,Brachybacterium nesterenkovii,0.01766637,0.01594591,0.013647207
47886,Pseudomonas luteola,0.003163965,0.002000145,0.003027469
49338,Desulfitobacterium hafniense,0.003728615,0.003744475,0.001874705
51229,Wigglesworthia glossinidia,0.00235193,0.001869745,0.001504759
51665,Aerococcus urinaeequi,0.02528569,0.01137835,0.031433881
52022,Meiothermus silvanus,0.00564606,0.00401853,0.00338213
53422,Thermobrachium celere,0.003123663,0.00210113,0.002166052
53635,Acidimicrobium ferrooxidans,0.00315798,0.0033098,0.001517281
54062,Pediococcus parvulus,0.003501419,0.003457,0.002167116
54914,Brevibacillus parabrevis,0.002517685,0.002219875,0.000847039
57704,Tsukamurella tyrosinosolvens,0.011422933,0.004478105,0.016144881
59505,Actinotignum schaalii,0.002723588,0.00281978,0.001109607
59610,Desulfotomaculum reducens,0.00326052,0.00145469,0.003916666
59733,Chryseobacterium scophthalmum,0.007666172,0.006593495,0.006577987
59845,Paenibacillus illinoisensis,0.010096225,0.00254335,0.015241388
67269,Streptomyces alboviridis,0.03675389,0.01398857,0.051869367
70611,Legionella taurinensis,0.003599193,0.003984145,0.001720102
70993,Flexithrix dorotheae,0.004746765,0.00463207,0.001059543
73098,Kluyvera georgiana,0.00266728,0.002339005,0.001165052
74313,Brevundimonas subvibrioides,0.004605925,0.00141947,0.00658428
75291,Pseudonocardia alaniniphila,0.004922163,0.004413005,0.002840093
76489,Clostridium acetireducens,0.041013105,0.004116805,0.07605305
78259,Scardovia inopinata,0.006469098,0.00481011,0.005690303
79885,Bacillus pseudofirmus,0.003014968,0.0031062,0.000500792
81425,Desulfovibrio aminophilus,0.003484823,0.003023845,0.001482052
83526,Lactobacillus paralimentarius,0.003926478,0.004389715,0.001418459
83656,Streptomyces tsukubensis,0.003587758,0.00369366,0.00092167
84135,Gemella sanguinis,0.0559275,0.0086,0.099196024
84158,Oceanimonas doudoroffii,0.001856923,0.00139319,0.001101768
85993,Hydrogenophilus hirschii,0.004203115,0.00308398,0.002858512
88688,Caulobacter segnis,0.015485535,0.01496307,0.012449424
89959,Natronincola histidinovorans,0.003906903,0.00348955,0.001927919
92487,Thiothrix eikelboomii,0.020855368,0.00374967,0.035263777
99675,Clostridium putrefaciens,0.002006872,0.001613295,0.001448292
100174,Clostridium peptidivorans,0.005284068,0.005075755,0.001071248
102109,Desulfovibrio inopinatus,0.00363399,0.004191635,0.001825891
103816,Rhodococcus pyridinivorans,0.047170365,0.0048797,0.086723945
110845,Jeotgalicoccus pinnipedialis,0.041331685,0.009453815,0.066901347
111143,Alishewanella fetalis,0.001845228,0.00191042,0.000596345
112002,Psychrobacter pacificensis,0.003356643,0.0030461,0.000893602
114652,Streptococcus orisratti,0.002956735,0.00273389,0.001633573
121428,Sphingobium xenophagum,0.008240068,0.006109305,0.0085803
125614,Thiothrix disciformis,0.001860518,0.001471425,0.001042006
134821,Ureaplasma parvum,0.00449024,0.004966115,0.001737347
143361,Filifactor alocis,0.039374769,0.000998065,0.076952502
158898,Gordonia westfalica,0.004758108,0.00498884,0.000771755
163359,Acidiferrobacter thiooxydans,0.001645128,0.00116149,0.00100857
163879,Bacillus decolorationis,0.003355858,0.003321775,0.000971909
165096,Weissella koreensis,0.010647293,0.00503457,0.013032828
166939,Allofustis seminis,0.005682343,0.004632085,0.003086238
171404,Paenibacillus agaridevorans,0.012808705,0.005218335,0.017025538
179628,Clostridium colicanis,0.00338057,0.003678375,0.001386109
191960,Sedimenticola selenatireducens,0.003785558,0.00309075,0.002388872
197345,Psychroflexus tropicus,0.004332053,0.004168085,0.001826166
199592,Microbacterium paraoxydans,0.003536253,0.003125775,0.001909595
202269,bacterium YIM-kkny4,0.003337898,0.00389078,0.001310955
204470,Alicyclobacillus pomorum,0.004257047,0.004852225,0.002749084
208596,Carnobacterium sp. 17-4,0.017103933,0.00325413,0.029195011
208962,Escherichia albertii,2.571695,0.20081,4.878338404
209462,Bacillus pichinotyi,0.007592843,0.007425745,0.004989262
216463,Lactobacillus spicheri,0.003855678,0.002941435,0.002548354
216943,Spiroplasma montanense,0.013086673,0.00579663,0.015859998
234827,Candidatus Midichloria mitochondrii,0.003762698,0.003717295,0.000677702
236814,Chryseobacterium formosense,0.003975733,0.00428897,0.002433622
253256,Soehngenia saccharolytica,0.002545683,0.00165611,0.00217578
254408,Solimonas variicoloris,0.003761435,0.00366968,0.002284714
263476,Viridibacillus arenosi,0.053302015,0.009661545,0.093435481
284581,Bacillus koreensis,0.025808923,0.021260465,0.029173226
316277,Syntrophus aciditrophicus,0.002213918,0.001502565,0.001729079
330920,Sphingomonas azotifigens,0.031327333,0.02715563,0.03440964
375750,Synergistes sp. RMA 14551,0.00572659,0.0039989,0.004826041
375929,Natranaerobius thermophilus,0.00414861,0.00431288,0.001990315
380393,Lactobacillus namurensis,0.003761753,0.003234985,0.001834356
390877,Nisaea denitrificans,0.002021483,0.001930405,0.000794703
392409,Sphingomonas jaspsi,0.165102825,0.12404495,0.187316131
399363,Salinicoccus kunmingensis,0.0039436,0.004682575,0.001876561
400092,Pontibacter korlensis,0.00257475,0.002211055,0.001847852
400772,Microbacterium ginsengisoli,0.004502698,0.00430409,0.001375988
426421,Sediminibacterium salmoneum,0.011504805,0.008168255,0.011802823
431273,Lactobacillus senmaizukei,0.002755805,0.00275167,0.00168378
471499,Dasania marina,0.00272676,0.00231244,0.001250779
475254,Pedobacter borealis,0.002142283,0.002356895,0.00065447
491921,Megamonas rupellensis,0.0521075,0.05355,0.029040881
501571,Butyricicoccus pullicaecorum,0.084725,0.071185,0.042366155
503170,Salisaeta longa,0.003271635,0.003387035,0.000939592
571255,Ochrobactrum thiophenivorans,0.108226315,0.043799975,0.161753412
572023,Pasteurellaceae bacterium NCTC 11878,0.002573163,0.002272255,0.001023241
573062,Thermoanaerobacter sp. X513,0.005362688,0.00512319,0.001187941
626929,Bacteroides clarus,0.3403275,0.16168,0.475905281
743722,Sphingobacterium sp. 21,0.001908508,0.001814275,0.000869884
754477,Methylophaga frappieri,0.003177903,0.00294623,0.00177173
1005741,Saprospiraceae bacterium KMM 9006,0.00230852,0.00258859,0.000754543
1032476,Nonomuraea soli,0.002435873,0.002089105,0.001503746
1113609,Sphingobacterium sp. NBRC 13496,0.0035603,0.00380496,0.002244042
1113748,Bacillus sp. NBRC 101285,0.002309503,0.002431205,0.000848472
1121830,Fodinicurvata fenggangensis,0.082642312,0.03602722,0.120472369
1131462,Dehalobacter sp. CF,0.004780865,0.00354687,0.003570701
1138822,Lactobacillus curieae,0.005150008,0.00543109,0.002622668
1144665,Acinetobacter sp. CIP 102136,0.005397538,0.00418095,0.004769597
1148157,Acinetobacter oleivorans,0.009879983,0.01047618,0.008253646
1164945,Enteractinococcus sp. YIM 100602,0.0037194,0.004264115,0.001830401
1184387,Mesotoga prima,0.015674295,0.002675165,0.027045362
1235990,Candidatus Pantoea carbekii,0.001283945,0.001174775,0.000270535
1236974,Paenibacillus sp. JCM 10914,0.01402075,0.00965154,0.015372114
1287640,Anaerococcus obesiensis,0.1368475,0.00227,0.270580944
1355477,Bradyrhizobium diazoefficiens,0.002320248,0.00191103,0.001855538
1385389,Streptococcus sp. MR-1951,0.003522923,0.003570315,0.000953322
1419482,Chitinophaga jiangningensis,0.016881268,0.002107715,0.029956893
1463870,Streptomyces sp. NRRL F-5702,0.013720385,0.01147992,0.009635001
1644106,Ammoniphilus sp. YIM 78166,0.003253998,0.0025074,0.001593749
1721091,Chryseobacterium sp. IHB B 17019,0.001970665,0.001690415,0.001375265
1755621,Anaerostipes sp. MC_31,0.006383768,0.00509553,0.006112324
17,Methylophilus methylotrophus,0.00371336,0.00486476,0.002003531
72,Simonsiella muelleri,0.001861937,0.00211336,0.000642401
125,Pirellula staleyi,0.003716747,0.00439001,0.001972041
210,Helicobacter pylori,0.009534563,0.00484614,0.008838989
245,Flavobacterium aquatile,0.001514883,0.00112635,0.000691217
266,Paracoccus denitrificans,0.008445982,0.0056194,0.009480793
343,Xanthomonas translucens,0.008975367,0.0056194,0.008785504
354,Azotobacter vinelandii,0.00319292,0.00390869,0.001757397
493,Neisseria canis,0.002546037,0.00184795,0.001777716
502,Kingella denitrificans,0.002062457,0.00279822,0.001717172
666,Vibrio cholerae,0.001444897,0.0015967,0.000271147
672,Vibrio vulnificus,0.00222895,0.00245471,0.000551724
730,[Haemophilus] ducreyi,0.00257028,0.00329261,0.001611513
833,Fibrobacter succinogenes,0.003329687,0.00295264,0.000780134
894,Desulfobulbus propionicus,0.002779537,0.00245718,0.000847816
897,Desulfococcus multivorans,0.002113893,0.00187878,0.000565051
915,Nitrosomonas europaea,0.002015542,0.00170436,0.001495666
1017,Capnocytophaga gingivalis,0.002002163,0.00221073,0.001409501
1283,Staphylococcus haemolyticus,0.020763333,0.00553,0.028577322
1310,Streptococcus sobrinus,0.003131167,0.00313175,0.000540875
1454,Bacillus azotoformans,0.002768947,0.00350324,0.001420269
1528,Eubacterium barkeri,0.004229703,0.00419076,0.000541985
1533,Clostridium fallax,0.003962233,0.00419076,0.001547736
1537,Romboutsia lituseburensis,0.001726457,0.00187878,0.00064402
1550,Clostridium subterminale,0.003812533,0.00160614,0.004243881
1603,Lactobacillus amylophilus,0.00289384,0.00205343,0.001614029
1606,Lactobacillus aviarius,0.007047627,0.00419076,0.007663126
1614,Lactobacillus fructivorans,0.00390459,0.00393221,0.000220332
1697,Corynebacterium ammoniagenes,0.001894897,0.00118623,0.001279655
1731,Eubacterium acidaminophilum,0.002833513,0.0022637,0.001180436
1829,Rhodococcus rhodochrous,0.008862247,0.00522302,0.009969802
1888,Streptomyces albus,0.002685474,0.00268539,0.001961545
2150,Acholeplasma modicum,0.005964047,0.00547645,0.002942542
28049,Acidothermus cellulolyticus,0.02471557,0.00950074,0.03423618
28158,Bisgaard Taxon 3,0.00187837,0.00204608,0.000678395
28197,Arcobacter butzleri,0.093794867,0.0872486,0.087501848
28212,Sphingomonas adhaesiva,0.003883113,0.00174578,0.004570551
28232,Geobacter metallireducens,0.002386567,0.00168606,0.001715797
28255,Marinomonas vaga,0.004523473,0.00305213,0.004289455
28448,Komagataeibacter xylinus,0.001432752,0.00122332,0.000590896
29332,[Bacillus] aminovorans,0.01017932,0.00434179,0.010155462
29349,[Clostridium] thermoalcaliphilum,0.004269603,0.00419076,0.000266704
29529,Chitinophaga arvensicola,0.02516612,0.00233378,0.039714553
29549,Rhodothermus marinus,0.003118817,0.00384689,0.001741112
33058,Thauera selenatis,0.003082607,0.00394617,0.001668196
33935,Lysinibacillus macroides,0.01010384,0.00953334,0.005933017
33946,Kurthia gibsonii,0.019461313,0.00428036,0.028399409
34073,Variovorax paradoxus,0.005311147,0.00523314,0.003754058
34087,Sphingobacterium faecium,0.001926743,0.00227268,0.000662111
35751,Sporichthya polymorpha,0.002407063,0.00229943,0.001283759
35791,Rickettsia massiliae,0.01043464,0.00367175,0.014342454
36848,Oxalophagus oxalicus,0.00543754,0.00562335,0.001014192
38293,Photobacterium damselae,0.00268656,0.00174578,0.001784614
38302,Corynebacterium mycetoides,0.02100203,0.00474473,0.030845292
38310,Rhodococcus coprophilus,0.002097513,0.00149624,0.001374272
38875,Bacillus oleronius,0.003960693,0.00447487,0.0020661
39645,Mesorhizobium ciceri,0.047790983,0.00859033,0.071319905
40682,Sphingomonas mali,0.002236012,0.00210318,0.001332308
42777,Tsukamurella inchonensis,0.004663667,0.00522302,0.000990514
43769,Corynebacterium propinquum,0.02224126,0.00496327,0.033256151
46240,Paenibacillus apiarius,0.01440158,0.0197746,0.011272354
49185,Kineosporia aurantiaca,0.001867627,0.00224235,0.000735769
51123,[Eubacterium] saphenum,0.00245623,0.00242412,0.00146019
51663,Pediococcus damnosus,0.00238897,0.00139989,0.00205789
52584,Brachyspira pilosicoli,8.091615333,0.0143,13.99365834
53332,Desulfobulbus elongatus,0.002878247,0.00207477,0.001821436
53343,Desulfotomaculum aeronauticum,0.002408163,0.0023406,0.000122977
53419,Treponema socranskii,0.00292508,0.00233378,0.001242283
53442,Eubacterium callanderi,0.007719727,0.00903669,0.002418305
54291,Raoultella ornithinolytica,0.288583333,0.05272,0.441587816
54736,Salmonella bongori,0.00494749,0.00231932,0.005611999
56545,Haloarcula aidinensis,0.002436517,0.00236748,0.000826889
59843,Paenibacillus glucanolyticus,0.009936747,0.00441833,0.00998213
60893,Desulfobacca acetoxidans,0.002375757,0.00218122,0.00175715
61592,Corynebacterium durum,0.005986667,0.0009,0.00912391
66869,Streptomyces atroolivaceus,0.001691613,0.00168606,0.000351723
68909,Deinococcus geothermalis,0.025434933,0.0329042,0.014322448
70856,Aeromonas popoffii,0.008326933,0.004182,0.009052611
71388,Vibrio halioticoli,0.001547224,0.00113185,0.000872779
73141,Thiocystis violascens,0.00395805,0.00428596,0.000851514
73919,Thermaerobacter marianensis,0.00347446,0.00313175,0.001654454
79263,Paenibacillus chitinolyticus,0.00334622,0.00374125,0.002045664
80842,Herbaspirillum rubrisubalbicans,0.002210827,0.00215936,0.00105699
81037,Pseudoalteromonas elyakovii,0.00146748,0.00160015,0.000317317
82374,Anaerovibrio lipolyticus,0.005879263,0.00499276,0.002914105
83617,Stenotrophomonas nitritireducens,0.414297387,0.0157868,0.702993411
84022,Clostridium aceticum,0.011014147,0.0111229,0.00184184
84037,Syntrophococcus sucromutans,0.00499205,0.00514033,0.002371539
86333,Mogibacterium vescum,0.006487627,0.0073918,0.003873169
90241,Moraxella lincolnii,0.079272993,0.0634598,0.086171563
90733,Desulfobacterium indolicum,0.004082653,0.00451834,0.000896
100716,Chloroherpeton thalassium,0.00284447,0.00350238,0.001833482
101070,Rummeliibacillus pycnus,9.939282233,0.0471865,17.17166774
101383,Cryomorpha ignava,0.00268166,0.00263199,0.000435942
104623,Serratia sp. ATCC 39006,0.00285536,0.0024223,0.001928205
108819,Coprothermobacter platensis,0.00240192,0.00184795,0.00110268
111769,Thiothrix unzii,0.00224888,0.00227268,9.90E-05
112901,Sporomusa malonica,0.001478029,0.00101236,0.00083904
114615,Bradyrhizobium sp. ORS 278,0.00152941,0.00144794,0.000800451
118562,Arthrospira platensis,0.01488595,0.013183,0.008221238
119206,Aerococcus sanguinicola,0.00312364,0.00303998,0.001027847
119864,Marinomonas mediterranea,0.002073817,0.00160015,0.000847386
130049,Paenibacillus dendritiformis,0.00278589,0.00184795,0.002611584
142842,Selenihalanaerobacter shriftii,0.00492483,0.00491715,0.001417326
151894,Pedobacter africanus,0.003998403,0.0028097,0.002451859
152331,Lactobacillus parabuchneri,0.022936393,0.00456017,0.033846541
155892,Caulobacter vibrioides,0.003398836,0.00156917,0.003879233
157673,[Mannheimia] succiniciproducens,0.020418277,0.00741647,0.026292946
158849,Moellerella wisconsensis,3.518382233,0.0295727,6.043054053
162426,Microbacterium hominis,0.005498133,0.0050997,0.001681915
164514,Blattabacterium punctulatus,0.02580145,0.0122859,0.032796843
169960,Arthrobacter gandavensis,0.02553837,0.00236748,0.040192106
171402,Paenibacillus sp. DSM 1474,0.003006267,0.00296674,0.0006047
173362,Brachybacterium paraconglomeratum,0.001149947,0.00112635,6.49E-05
177400,Anaerophaga thermohalophila,0.00338486,0.00370824,0.002019364
180916,Cellvibrio fulvus,0.002271303,0.00236748,0.001040325
189723,Prevotella micans,0.003369194,0.00370824,0.002493051
190721,Ralstonia insidiosa,0.00764528,0.00383098,0.007484109
192843,Rhodoferax ferrireducens,0.001639953,0.000959711,0.001409174
202259,Halobacillus sp. YIM-kkny15,0.001409704,0.00122332,0.00056666
212663,Vibrio tasmaniensis,0.00298946,0.00234423,0.001126633
215690,Thermomonas fusca,0.005130517,0.00563317,0.001776005
216874,Mesoplasma corruscae,0.05711738,0.0109529,0.086309331
216932,Spiroplasma chinense,0.01001181,0.00858075,0.00778662
216944,Spiroplasma sabaudiense,0.007303003,0.00541389,0.003438663
216946,Spiroplasma turonicum,0.004861577,0.00475466,0.002118839
219301,Brachybacterium muris,0.020515687,0.00574416,0.026736827
220685,Bacillus bataviensis,0.003001563,0.00350324,0.001649317
223967,Methylobacterium populi,0.003717453,0.0030106,0.002207274
225196,Geopsychrobacter electrodiphilus,0.003774527,0.00456132,0.001910098
225988,Anoxybacillus contaminans,0.003398547,0.00283358,0.001583961
229204,Flavobacterium frigoris,0.004859373,0.00164631,0.006336732
236753,Fastidiosipila sanguinis,0.011530473,0.00375756,0.013864934
240495,Pseudonocardia dioxanivorans,0.002341903,0.00168606,0.001980219
246167,Vibrio crassostreae,0.012041683,0.0086374,0.010760049
247639,marine gamma proteobacterium HTCC2080,0.001317723,0.00118051,0.00028585
247644,marine gamma proteobacterium HTCC2188,0.00512538,0.00510491,0.000341296
252966,Mahella australiensis,0.002912517,0.00211336,0.00159166
254785,Streptococcus halichoeri,0.004055053,0.00214018,0.004175419
259059,Lactobacillus satsumensis,0.006274313,0.00393221,0.005513579
265291,Comamonas badia,0.006620123,0.0015967,0.009134207
271155,Flavobacterium antarcticum,0.002771017,0.00168606,0.002404507
273168,Novosphingobium naphthalenivorans,0.00953251,0.00859033,0.007240026
273677,Microbacterium oleivorans,0.002227752,0.00112635,0.00228692
281120,Candidatus Amoebophilus asiaticus,0.00224428,0.00187878,0.001129586
284042,Streptomyces violaceorubidus,0.002114667,0.00187878,0.001522408
290306,Paracoccus koreensis,0.00142629,0.00122332,0.000457528
290399,Arthrobacter sp. FB24,0.003299447,0.00367175,0.000705893
293050,Rhodococcus kroppenstedtii,0.004398067,0.00474541,0.000765927
303241,Lactobacillus oeni,0.01239897,0.0167631,0.010172274
307643,Exiguobacterium profundum,0.002666163,0.00279822,0.000730364
320324,Formosa agariphila,0.003063583,0.00352001,0.001774593
327939,Pseudoalteromonas byunsanensis,0.003868167,0.004182,0.001560569
339866,Thiomonas bhubaneswarensis,0.00341411,0.0040596,0.002203734
343517,Paenibacillus barengoltzii,0.001666193,0.00149624,0.000753328
354246,Spongiibacter marinus,0.00336128,0.00441813,0.001883898
356145,Nocardia ninae,0.004422943,0.00447487,0.000704157
357808,Roseiflexus sp. RS-1,0.489386367,0.0662894,0.788439603
362787,Candidatus Protochlamydia amoebophila,0.04867923,0.0477649,0.04387955
364039,Azohydromonas australica,0.003383437,0.00411421,0.001903044
370622,Aureimonas altamirensis,0.006944047,0.00821372,0.002532304
370977,Brevundimonas aveniformis,0.01427587,0.00224235,0.021834732
370979,Flavobacterium defluvii,0.015029307,0.0143022,0.009886114
372463,Oceanobacillus profundus,0.0046955,0.00363319,0.003744723
372484,Sanguibacter antarcticus,0.003542493,0.00329576,0.001261784
376815,Variovorax soli,0.004794093,0.000772809,0.007007406
381706,Oceanobacillus chironomi,0.021863337,0.020474,0.017531432
385025,Cycloclasticus sp. P1,0.001200207,0.00119059,0.000481117
386056,Paraburkholderia ferrariae,0.00165006,0.00118623,0.001225695
386490,Terribacillus goriensis,0.00604831,0.00441833,0.003869656
395933,Chryseobacterium lathyri,0.002534637,0.00191942,0.001591384
399370,Lactobacillus ghanensis,0.010181463,0.0056194,0.008211443
413497,Cronobacter dublinensis,0.002448733,0.00200264,0.001142386
414778,Planococcus donghaensis,0.011534927,0.00573691,0.012451221
427923,Desulfurivibrio alkaliphilus,0.003136197,0.00338685,0.001421403
428712,Jonquetella anthropi,0.010465653,0.0111247,0.005302179
434086,Porticoccus litoralis,0.004414437,0.00491715,0.001470467
447106,Leptospira licerasiae,0.002912506,0.0038549,0.00185741
449307,Desulfococcus sp. DSM 8541,0.00146248,0.0015967,0.00023547
467997,Weissella ghanensis,0.004610883,0.00505,0.000840016
470028,Devosia yakushimensis,0.005349363,0.00550085,0.00246741
470860,Virgibacillus sp. YIM C510,0.00225491,0.00122332,0.001866542
470861,Virgibacillus sp. YIM C826,0.008393523,0.00511849,0.006157745
478110,Actinoallomurus yoronensis,0.000997673,0.000772809,0.000432461
480930,Lactobacillus odoratitofui,0.003483857,0.00375756,0.001717134
483011,Lactobacillus fabifermentans,0.006583853,0.00187343,0.008908073
487732,Corynebacterium ulceribovis,0.002987503,0.00205343,0.001944709
490189,Flavobacterium caeni,0.025293097,0.0028097,0.039361686
504469,Enterovibrio nigricans,0.003459143,0.00456809,0.002016237
517011,Stenotrophomonas chelatiphaga,0.05253924,0.0671348,0.042495258
518643,Bifidobacterium mongoliense,0.002185273,0.00238442,0.000435266
520085,Lactobacillus sp. KLDS 1.0718,0.007044917,0.00279822,0.008169482
524286,Salinibacterium sp. JC2486,0.006583293,0.00447487,0.004024376
547163,Mycobacterium vulneris,0.00220108,0.00210318,0.000911283
551459,Chryseobacterium piscicola,0.010379177,0.00811919,0.005363301
553611,Photobacterium leiognathi,0.002645857,0.00184795,0.002039113
584994,Nakamurella sp. KCTC 19426,0.004212007,0.00374125,0.000876253
596085,Prevotella aurantiaca,0.006755377,0.0036959,0.006660296
630515,Microlunatus soli,0.003769603,0.00383098,0.002607607
644220,Marinicella litoralis,0.003179077,0.00227268,0.002088475
665118,Vasilyevaea enhydra,0.013927033,0.00303453,0.020564331
670291,Microvirga aerophila,0.010521867,0.00414955,0.011392604
680283,Salinimicrobium marinum,0.00823375,0.00475037,0.006496276
706570,Pseudomonas flexibilis,0.003635907,0.0040596,0.001860453
742013,Delftia sp. Cs1-4,0.009210997,0.0121381,0.005105179
748811,Sulfuritalea hydrogenivorans,0.002337237,0.00221112,0.00056304
749535,Klebsiella sp. MS 92-3,0.093016667,0.05258,0.097594273
797291,Sphingobacterium lactis,0.048308713,0.00456538,0.07686782
874454,Pseudoalteromonas arabiensis,0.003507167,0.00405121,0.001440922
927083,Sandaracinus amylolyticus,0.001474514,0.00169693,0.00066772
931534,Lactobacillus senioris,0.00349056,0.00374125,0.000607139
933080,Oxalobacter vibrioformis,0.003309887,0.00264725,0.001537791
944547,Arcobacter sp. L,0.00431907,0.00419076,0.002204807
946677,Flavobacterium chilense,0.011365483,0.00204608,0.016967455
948756,Paenibacillus macquariensis,0.019408857,0.00351136,0.027655954
1070699,Clostridiaceae bacterium JC118,0.038043333,0.01059,0.054094845
1077255,Agitococcus lubricus,0.003435437,0.00217453,0.003160365
1113602,Ochrobactrum sp. NBRC 12952,0.030358017,0.00981884,0.041355715
1113614,Paenibacillus sp. NBRC 13630,0.00827235,0.010445,0.005590052
1113737,Bacillus sp. NBRC 101223,0.00317481,0.00279822,0.001031596
1113805,Marinobacter sp. NBRC 101712,0.002996243,0.00305213,0.001782727
1131707,Sphaerochaeta pleomorpha,0.00338478,0.0038348,0.00163765
1136497,Brevibacterium siliguriense,0.00775908,0.00210318,0.010672112
1137799,Endozoicomonas numazuensis,0.002328723,0.00275854,0.001050149
1195760,Wenyingzhuangia marina,0.009395587,0.00678771,0.008346159
1236906,Neptunomonas sp. BPy-1,0.003258803,0.00303453,0.001331749
1288392,Moraxella porci,0.003748,0.00227268,0.003613704
1391653,Vulgatibacter incomptus,0.00417363,0.00377786,0.000917898
